symbol	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	X453W_PBMC	X684C_PBMC	CZJE_PBMC	DZQV_PBMC	X925L_PBMC	X9JD4_PBMC	G4YW_PBMC	X4DUY_PBMC	X36TS_PBMC	CR3L_PBMC
SSPN	5.616037	0.0211634	1.2047336	2.365024	4.907385	0.9113721	3.532487	2.6566052	7.863598	0.744554	1.7736701	1.668245	2.423802
SSR1	148.735788	199.438324	163.77986	195.46264	204.04735	168.730038	138.41903	143.89984	123.482108	140.896808	143.714863	133.723074	171.747439
SSR2	314.6005297	233.524317	219.675238	245.53041	284.042636	341.205545	266.320689	305.079956	336.798496	317.682709	292.683632	291.683293	252.574878
SSR3	89.49191001	64.198978	65.95079	79.32559	69.39459	83.70296	108.39068	90.29894	93.538002	89.069338	98.15744	85.63417	81.60388
SSR4	87.576263	75.332663	143.82284	74.25602	90.415843	85.200586	104.7907107	97.717124	129.798567	123.217127	86.427672	110.675189	80.66731
SSRP1	15.80763	9.942534	21.894283	19.848418	19.964373	15.716378	16.014764	8.574709	17.75099	17.586967	13.382528	16.772562	11.132933
SSSCA1	10.734073	11.09015	10.78283	13.545241	12.782438	10.14409	11.069934	16.089853	13.787524	13.68674	12.79632	11.109904	14.17814
SSSCA1-AS1	2.73498	1.03228	2.46458	1.5724861	1.58839	2.138937	1.94319	4.20294	2.8586	1.25683	1.66046	3.60768	2.137913
SSTR3	2.09539	0	0.508981	1.639942	1.43233	1.35183	2.47121	1.858901	1.477235	0.41985	4.473347	0.971013	0.527737
SSU72	49.96873	74.98506	83.79611	78.684559	59.42274	70.07285	71.20344	88.65164	99.32089	115.0293	93.711857	58.05723	85.1716
SSX2IP	12.0674619	15.23237	12.451651	17.583848	6.666351	14.007251	7.3706111	7.6016665	13.864962	6.379072	9.546014	7.0857	10.194065
ST13	141.2924454	122.591244	117.801691	136.78765	123.4691001	135.24482	115.99622	108.75203	120.817817	124.872918	132.98757	116.512897	112.17993
ST14	2.36884	0.552976	4.29567	4.935	3.61201	1.74095	3.10948	2.95643	2.24512	3.24033	2.65579	2.3052	2.68304
ST20	3.734269	2.873886	7.66555	6.646651	5.029363	3.813279	3.28515	2.783166	4.33653	9.4124	3.184256	2.960452	3.763387
ST3GAL1	98.50702	90.189942	95.816098	105.037721	77.864371	103.608194	80.910776	97.101294	102.158804	91.35779	90.281548	90.960426	134.226243
ST3GAL2	3.364695	6.444402	8.14731	5.54116	5.865851	5.392518	12.25922	8.564663	10.86934	13.301727	6.97761	7.472928	9.7329145
ST3GAL4	15.436518	17.57070907	20.7947	12.155652	14.92879849	18.669751	15.5015088	16.07085436	12.352948	16.1367247	13.6361035	18.57446403	12.334006
ST3GAL5	19.1471335	23.81914504	13.80640096	26.83112919	27.77474946	21.779482	25.92238641	19.74987118	12.3603489	20.80089258	17.65045931	10.8488125	12.1925727
ST3GAL6	28.26669979	46.088015	34.729957	26.42534495	47.94916801	33.811102	23.04753071	35.09497	21.1374569	38.36013622	29.62367752	22.716418	22.06376637
ST6GAL1	122.536626	65.90896707	70.281558	101.356204	103.088988	87.7244116	99.947473	192.35031	131.385866	110.1390618	147.8979481	64.769388	95.51595
ST6GALNAC1	1.115741	0	0	3.100453	2.191075	0	1.465904	1.321336	1.10859618	0.368832	4.58348	1.805204752	1.772610239
ST6GALNAC2	11.942545	1.43621	13.547664	9.507401	11.182759	5.887759	9.24578	6.57759	6.563236	3.623629	3.5463	12.266593	30.228113
ST6GALNAC3	8.454624	8.29799	8.82968	6.842777	4.162059	8.020229	5.072339	9.672072	2.891328	4.080881	3.879121	8.98422	11.76902
ST6GALNAC4	27.40473822	25.535453	19.192432	17.235533	20.438568	18.063023	33.36382	32.219403	30.79318	18.440065	32.343889	30.719775	26.723766
ST6GALNAC6	50.736977	28.020834	50.581878	57.13176309	44.79906714	28.4114	41.27115603	52.471782	48.06694416	34.17823316	40.539509	39.3079953	38.46568248
ST7	12.91394	11.400599	11.97354	15.159262	10.9604489	12.950616	4.94247369	11.28590118	4.841557331	13.0664431	5.474334324	7.33742497	6.2785752
ST7L	16.380706	25.997344	27.524906	27.073987	18.0035672	19.897524	11.883416	14.503509	13.89885679	13.39799744	10.10615001	14.4995888	25.3081297
ST8SIA1	2.332524	2.096032	1.466699	2.404623	4.195179	1.9713048	0.890769	3.398867	4.852119	2.715015	3.275819	1.6084029	1.246307
ST8SIA4	27.705101	27.00156	27.641948	33.57062	31.87664	24.59447	31.31941	33.664711	24.870814	29.33735	35.266159	25.09263	35.36634
STAB1	16.955134	28.183365	33.606513	35.693484	27.483312	19.266844	29.720945	19.893175	23.863305	29.464795	17.528692	33.498075	28.5424909
STAC3	7.307436	5.98178	4.431626	5.05693	7.050103144	10.224163	10.066174	2.790287	4.63186	7.317656	4.992978	6.871820002	1.344728
STAG1	14.520069	12.642859	15.136117	17.614482	16.50361416	16.85167026	13.966667	21.28509921	12.88566	19.550768	17.524099	16.367476	21.35743
STAG2	75.851054	72.999678	67.51245216	90.337612	66.64795147	65.419607	48.023852	72.043718	52.032396	52.356027	69.86359474	47.15331132	74.333289
STAG3	7.231359	5.285161007	4.41838	8.0082474	5.3602904	5.190247	9.0241508	9.768518	6.624351	7.146337	8.4239308	8.328116845	7.370567231
STAM	19.24449	28.56181	14.855611	23.10077	18.12331	24.235103	17.093168	25.75217	22.980941	17.9485	30.82376	17.7955	28.14288
STAM2	21.282748	22.458011	13.73253	19.464124	22.677516	10.98167	13.62043	18.206932	11.026297	13.726118	18.764405	8.211666	11.646923
STAMBP	41.952783	28.10695159	53.191319	49.000996	51.663889	38.713954	51.448183	35.884851	32.205596	35.088183	45.713188	31.84581701	33.96431261
STAMBPL1	14.227788	9.985697	15.957886	13.550673	18.189888	12.97234449	17.833271	17.51045	15.19664	22.0259	15.461031	7.63091	23.16482
STAP1	26.58897	20.72202	25.87186	15.67903	33.91201	30.10727	25.0503	34.63495	20.26929	14.245	16.41802	12.64684	30.36833
STAP2	3.602539	3.021295	4.577192392	5.5353958	3.969577	5.075681	4.757677	3.9591975	2.7450438	3.587616031	5.7111446	3.097716	4.594335
STARD10	9.382161	6.787718	11.076712	7.205992	9.286504	9.79045	5.73057	14.229879	8.233213	7.39258	7.703931	6.975788	13.19836
STARD3	54.54268623	51.63186849	63.233419	73.172251	54.86301498	74.831164	62.194067	51.849276	63.418496	71.693716	70.625247	76.713494	57.425128
STARD3NL	59.076741	42.290914	96.93027	64.53776	59.892925	57.235841	55.670762	61.039706	57.5138	59.253963	54.170142	61.044016	76.501378
STARD4	18.649672	17.4038595	16.06813	16.198727	12.3628308	22.347977	13.969645	18.69525626	14.08549	15.90363	22.36138	29.652318	26.08166
STARD5	12.247433	8.9950949	12.158146	12.891806	10.091926	13.35571	9.82043	14.21591	23.377024	15.009826	12.841237	7.37739887	8.564333
STARD7	63.58292	67.42196	75.83685	70.8519	72.648388	58.426307	61.284428	56.27748	70.3131	83.80714	78.89109	44.959635	68.95184
STARD8	9.1752	19.17978004	14.25232	11.4849744	7.63702	20.00041	10.9979	12.73161	13.48603	12.3804884	12.75147	13.789466	10.86306
STARD9	3.721449	1.502328	1.556017	7.327152	4.38727	2.850064	3.4106795	3.039067	3.639791	4.228953	2.995847706	3.980748	4.264436
STAT1	194.764946	476.38495	168.114775	189.457935	209.71234	117.076453	438.27322	144.13027	182.732592	153.246723	165.8177365	194.31971	161.0470516
STAT2	119.092434	215.248749	115.24377	130.05052	131.171201	115.7318052	201.76536	106.6337236	101.8556504	109.919799	112.7051765	99.73466	111.32731
STAT3	107.28556	156.437536	117.255611	138.950201	109.9089544	117.578788	118.421528	111.261908	108.185424	102.676005	104.516372	131.244882	160.15898
STAT5A	28.7309738	19.36104	43.306421	36.891155	28.35568303	28.854996	38.294577	43.238056	59.177419	46.263277	48.5289173	36.604669	43.068835
STAT5B	25.850084	21.655166	31.784632	38.49089	32.397499	24.2389	29.50782	33.63714	42.61678	30.278918	32.50622	25.48251	22.400346
STAT6	136.833179	108.719084	159.114511	137.288978	161.129737	128.148824	107.796256	139.535243	157.416262	126.863598	142.053713	104.9769856	151.580941
STAU1	58.48383645	44.74769736	48.05761305	48.261636	48.08467596	39.30286801	42.13437914	39.6873235	40.2194795	39.89581852	45.80379	33.5376	51.94864431
STAU2	45.9791095	32.76648	46.60518283	34.9091132	42.46846005	33.94083504	23.72766543	27.30073103	30.031871	27.53185377	19.412823	28.818644	50.62343644
STEAP1B	0	0.560993	0	0	1.581786	0.391841	0	2.082281	0	0	0.684101	0.324776	1.795595
STEAP3	1.808407	3.671777	3.98539	2.274535	6.09091	1.722904	2.610021	2.836886	3.86482	3.39823	2.658055	2.768645	2.743139
STEAP4	13.71168	14.72514	8.431283	7.05399	14.30767	9.57927	8.73549	17.59465	7.05242	14.62277	21.38591	12.01146	18.74735
STIM1	117.4965483	102.6309561	106.774736	97.367368	89.77146609	90.18949	63.104325	152.897636	81.54727496	91.664355	122.684119	87.345029	111.365394
STIM2	49.97205	21.171967	64.859855	42.48035	52.571524	45.164523	27.33221	39.497576	52.991105	47.069166	42.86693157	25.146973	40.75063
STIP1	95.034794	67.05378	92.61756	119.36176	90.32913	79.083396	83.53931236	68.60101963	96.33559521	70.881772	95.122662	54.536179	59.74374697
STK10	192.85957	190.28255	187.939572	189.44123	202.35803	164.32791	145.645333	192.10472	139.7791	147.167428	179.376513	157.252703	203.629911
STK11	3.375649	1.809627	3.641962	1.102158	3.263521	1.3491701	2.444619	4.415227	7.2486902	4.049566623	2.23808142	2.176418	3.749222
STK11IP	32.377285	24.6174	35.152859	42.22638	21.1662463	25.950486	38.123022	29.406653	23.811318	24.7452053	36.74503	29.86359	35.326688
STK16	18.96734868	20.1803365	30.6349991	35.19621	29.69795741	27.82834238	24.04875	20.942591	28.209496	12.060363	27.847245	24.232565	15.310192
STK17A	32.05318	17.21886	36.67029	26.294232	24.41781	31.24163	32.16815	37.15958	40.69337431	42.94823	30.1675	17.98213944	22.85833
STK17B	249.915221	331.55985	359.853348	378.69015	334.530734	367.103237	198.130485	204.367847	205.417428	198.262022	231.428938	313.13916	317.62736
STK19	15.994382	13.3841943	22.7296575	13.07059797	18.47260261	27.051415	13.584946	25.494888	25.737949	18.237	21.996999	21.979565	19.976361
STK24	17.5450433	13.4628003	33.380863	19.7484037	25.6550774	29.880821	13.016649	10.7068398	21.674065	25.2110186	14.211729	22.9983902	18.350642
STK25	51.201113	32.054337	63.46915913	60.774464	62.043369	47.092329	60.71122626	67.75108	76.4976192	69.900877	60.502752	50.51796432	52.268596
STK3	16.087175	25.446173	15.155456	24.548442	15.356825	18.765956	16.637744	12.960112	14.599898	15.8580779	11.374521	17.516275	17.259402
STK32C	4.773973	6.823852	3.367992	8.62058	5.92535	5.927454	9.4734985	11.16163	6.625655	11.649766	8.731405	4.748423	7.462034
STK33	2.870413	2.938	2.463467	2.770287	1.960517	3.223556	2.3162	2.153712	1.700839	2.9773836	1.1553144	2.0617607	1.47374
STK35	2.34528	2.84962	4.76471	2.27487	3.3537798	1.86875	3.2673	4.25594	5.43807	6.19429	4.86451	2.56978	2.98481
STK36	9.810307	6.2120249	9.719909862	15.680595	9.100105	7.896681002	13.051662	8.844386477	14.42753008	6.302201	18.9699484	7.54233	15.354066
STK38	96.1567	76.0406	94.8172	120.506	88.1888	66.4906	101.021	104.799	125.566	112.911	128.07	66.3599	63.7152
STK38L	26.272808	40.39664	26.438653	35.603712	36.443046	22.093699	21.620263	40.458226	14.283403	23.957013	34.013563	23.96476455	28.738415
STK39	2.483147	3.821027	6.124452	3.282112	4.40876	3.1741756	3.169046	6.483316	4.12382	5.85977	2.216337	6.22393	1.490378
STK4	190.47186	133.66523	131.00134	160.39381	144.06126	191.783102	143.915816	199.85052	164.69206	127.79038	142.37777	131.97709	213.56667
STK40	15.314759	21.09196	25.356048	22.68875	14.79531	13.456128	18.77943313	20.481192	23.034809	25.37588709	23.59129757	21.199131	18.13122051
STMN1	39.679447	27.485643	17.11376475	30.56360271	54.944231	43.799534	36.4799889	22.160127	39.224206	35.276632	60.111658	28.146277	33.284922
STMN3	13.1227	6.10612	10.7758	20.2805	18.645919	8.45	9.82657	20.25948	18.2182	14.2312	15.7968	9.53588	10.7358
STOM	124.1406	134.70125	145.330675	152.9991	95.0043	137.0429	165.0561	132.2201	145.598416	108.5601	101.5213	141.9372	77.65874
STOML1	7.9121035	9.8219744	6.1591766	6.4583448	9.877958	7.698552	8.580584	4.733997	7.576207	5.356318	11.12396342	4.4202655	6.383372426
STOML2	111.35969	73.32005	78.613915	100.076211	88.482605	69.32539	83.895741	68.904593	74.635019	70.251357	87.78831	56.66745	68.798171
STON1	0.271756	0.107028	0.1623794	0.4411102	0.420884	0.776873	0.2241057	0.774746	0.8959895	0.27153	0.694565	1.085133	0.4528811
STPG1	4.27542	2.319074	3.435225	2.800351	3.263211	4.869211	3.287215	1.879295	3.561564	5.562915	2.476068	3.453877	3.095798
STRADA	45.97251327	41.93128204	39.76953826	48.09584179	44.40742172	44.92159591	30.01220274	36.06688941	39.18223824	46.91896669	45.24105297	25.71545314	32.89514816
STRADB	119.81876	135.468567	85.219604	117.486219	54.268302	46.59029	78.42422	80.899645	81.717229	45.98747	108.817745	65.413921	75.10133
STRAP	173.94257	136.95275	168.719818	196.14436	163.311275	212.79938	123.43002	111.36035	116.67938	116.6223435	155.96741	162.105326	175.92951
STRBP	12.951745	9.994568	11.759186	10.355475	9.465778	8.396311	7.6073911	17.162399	9.28852	6.2722154	8.929955356	4.985653	11.136097
STRIP1	34.597555	43.727739	50.298941	49.881897	43.461319	42.965902	37.522805	36.201585	38.490632	38.327209	39.922096	40.777259	37.94342
STRN	0.934617	2.108074	1.79236	1.3727243	2.310585	2.002897032	3.35402	2.451054	2.65407	1.48399	2.14619	1.105556	2.63519
STRN3	19.502215	30.87978	26.890445	24.3794331	17.259296	27.688595	15.0352053	22.2212605	13.497642	16.667749	15.5359156	15.067593	24.781963
STRN4	26.397265	38.079417	29.971537	39.706909	38.9704981	24.821678	22.012482	29.545707	26.02445	29.95381	34.496399	37.1021101	38.868871
STS	0.358097	2.09244	3.51344	1.69882	3.0014	0.446193	2.07589	2.58301	1.21901	2.9324	1.93722	2.62356	4.67752
STT3A	78.141726	80.626239	77.2025	106.984174	163.538735	74.176744	94.138496	86.858407	106.648907	82.351679	107.773433	75.863736	60.464952
STT3B	25.260226	31.528765	40.202018	47.9474141	30.976233	44.3155873	41.569842	35.494851	48.381544	45.67963	66.55088	47.54515703	29.232457
STUB1	16.41552	9.838796	16.634302	8.447090983	14.06263	14.110481	23.379769	19.473112	23.586471	22.103842	21.018121	16.45445	6.68938
STX10	104.886143	116.38651	105.82533	100.9579036	121.198013	106.002014	95.230459	114.97429	105.3856434	137.27267	103.804659	71.15071214	89.22422
STX11	175.52	268.125	202.765	188.865	143.944	285.325	135.297	95.9907	75.8134	78.9037	92.9771	282.676	170.82
STX12	43.56721	49.558434	31.385696	33.83165	33.108755	51.797262	38.39655	46.37843	41.603699	48.35248	48.45339	34.854212	40.762414
STX16	48.41937717	48.06694647	49.503405	62.535288	63.15552518	51.05301	45.83730036	53.601093	43.898361	45.576454	59.57887835	47.327081	59.12675414
STX16-NPEPL1	3.47717	7.12977	3.610804	5.38671	4.01289	5.016879	3.64964	6.21725	4.28546	2.19144	3.73878	1.58791	4.559152
STX17	30.31272	17.682889	29.029364	29.16786	34.28017	22.11284	32.124801	45.8572354	28.629384	32.915843	31.755501	29.14392	17.831397
STX18	31.381275	28.1419204	52.800686	41.93859	44.154251	34.432259	30.22850827	28.027892	21.1263176	31.579141	26.54838359	28.45236	17.322612
STX18-AS1	0.881816884	4.20641	6.751069	4.00514998	6.2619565	5.910878	5.305316	6.977143	5.030714	7.143217	4.359287	0.2866162	5.7318404
STX1A	8.002864	6.152672	4.783777002	8.798903	1.193106	5.751466358	6.444348	5.651083019	7.437023	4.849117548	5.808022	6.539152122	6.366033
STX2	11.204418	6.687921	9.77902	3.706546	8.26843	11.482657	7.258232	11.558343	10.745381	9.462666	8.256668	4.985992	4.12715
STX4	36.032933	37.182039	42.810557	34.32773282	40.974676	51.254519	37.269976	33.40662408	29.961944	34.862712	29.0491458	45.180791	50.74467
STX5	18.71545	20.201145	22.507927	30.368267	40.959	26.680678	12.77424	12.823788	14.159751	17.762225	16.636762	19.51745	27.963938
STX6	5.13436	9.57412	6.89993	7.79434	8.802628	7.15267	10.363193	10.380634	8.125033	8.711132	9.16718	4.7500659	8.256855
STX7	57.74264	51.58232	68.66411	65.36111	84.57877	81.458293	60.04747	86.7179	56.61389	67.1704	72.30699	58.495398	65.46662
STX8	60.77125	54.644914	50.590197	48.29894	36.38289	49.483	28.678429	37.095536	37.477987	38.63999	27.317219	34.55171	41.011242
STXBP2	312.993329	392.368299	366.45876	356.191506	306.8772137	294.7534012	261.316551	312.068513	264.214355	312.796249	325.0340388	327.165834	282.276452
STXBP3	74.6055	83.10764	86.360131	92.624358	83.33696	74.7582	62.57182	79.30539	90.868146	87.2645	79.1064	56.769003	68.33989
STXBP4	6.021125	3.355578	3.51835691	2.995	3.283392	5.512377	1.1657276	5.472145	6.156158	2.2100609	4.088038	2.763681	1.611824
STXBP5	4.085555	6.0774581	6.992970814	3.682481	6.9517024	6.6717613	6.730569071	7.375086	4.922422	2.931111	5.267473	6.994348	10.17776
STYX	28.57177	22.39871	35.33436	31.27865	30.258136	30.41282	25.81747	25.99301	20.709684	19.50702	26.800604	23.52513	30.073294
STYXL1	63.859314	55.508735	49.38424207	67.41333954	60.1645242	49.50677	31.209174	40.80545067	37.83886	56.04026783	39.3326108	44.349432	64.4597957
SUB1	169.33707	154.4780013	170.480509	174.6283901	195.60069	187.228609	128.480805	140.935825	140.7878841	151.87695	130.44529	124.713485	188.977047
SUCLG1	84.531378	70.675376	62.388271	80.81432	91.0119	93.950867	77.722435	75.743732	78.518769	72.85373	91.486665	63.632839	67.48682
SUCLG2	31.468055	57.24089	51.921906	50.76866	56.725408	51.570101	36.93887	37.806157	43.918157	41.491	56.499207	40.96907	44.99997
SUCO	11.180588	9.364593	11.184996	8.591816	7.762359	16.7634	11.475358	11.675403	12.993393	12.318408	12.468644	10.845761	19.608322
SUDS3	18.241606	22.973702	25.99878	25.19042	22.955311	18.518621	14.708728	19.305907	19.583095	18.91001	22.8947	13.900247	17.83476
SUFU	5.604878	4.58548	3.392447	5.6167084	4.5208	3.95822	5.2009346	5.621331	6.8891153	4.975652	7.28946	3.11137	5.820354
SUGCT	0.6059093	1.53735	2.066205	2.042299	4.62604	0.7956443	0.3539649	0.1976153	1.67426	0	1.392212	0	0
SUGP1	35.05149	35.76055417	46.56129003	59.348347	45.80529901	38.509163	23.224513	37.47662755	37.737667	39.297154	38.158372	26.18171	36.6757621
SUGP2	31.572592	29.56904	37.73118	32.188283	35.95884	29.274048	27.274037	33.22303288	33.891796	34.603712	29.702491	28.234258	37.762563
SUGT1	37.63339	22.44786	34.626594	45.300189	34.37538	33.98043	37.876152	44.347743	42.495034	37.252331	37.070078	24.96176	27.62801
SULF2	37.287857	41.98337	38.444145	51.688068	26.421715	60.23695	46.361074	38.732592	44.921877	65.853434	49.191247	42.659187	49.437338
SULT1A1	92.69479305	185.59116	51.22063318	135.744309	48.0213171	80.42641	59.39199501	92.6888418	61.1334468	141.335095	107.820189	49.0172114	68.7326531
SULT1A3	57.387269	64.61519	76.098689	40.772257	38.511178	35.112889	48.02878688	39.929236	46.232032	59.194802	56.883132	24.038263	22.31139153
SULT1A4	27.074209	8.42057	29.817249	45.297087	35.445098	19.821579	26.28071	42.230494	26.663619	55.080132	12.757322	33.743863	57.098325
SULT1B1	14.15526	7.96035	13.55333	12.85128	15.96395	13.9868	11.82576	15.668492	18.130457	19.23265	19.161862	13.44445	12.11568
